country_name,indicator_name,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,country_code
Australia,Max Food Inflation Shock,7.566765241857154,6.604696176970659,4.413793343030914,3.34373567244699,3.713188353318353,10.062892917092059,7.169192957899484,5.8275051291152735,5.726872423422802,2.4033438121999096,6.360791672871113,0.8420339016274925,1.6260158130168456,3.489531627172582,1.9281047765642656,1.8216688941322001,1.92678224848859,1.620590970987923,2.6022302495519734,4.143647083908153,1.860053447298382,9.217391269721764,8.788052450734218,4.223865066975074,AUS
Austria,Max Food Inflation Shock,5.057892098680727,4.682933139079903,3.142851876467101,3.007527383178288,3.0008501580547575,3.2388601894165703,7.618135154565153,8.453411148408163,2.849504853258189,2.406423802236901,4.76702817386121,4.757374498313283,4.681647653157439,2.714934118139567,1.377287707206909,1.2024059080030014,3.1746003873909467,2.0527964384611685,1.534034611430246,2.970879165611695,1.8163471956341937,16.09756106797007,16.992187596947495,5.425709391583711,AUT
Azerbaijan,Max Food Inflation Shock,2.527564083139966,4.249207972204938,4.16026088705328,12.30026649606264,15.958184348636895,18.158445782415235,20.73403028136609,38.505654103878626,14.634212351059418,13.129500406159057,14.077682254556656,5.705588103698389,3.714898158655444,2.3688494502591917,7.349212684028816,20.911734536733427,20.809310291815454,7.67483477271258,5.269393418625246,5.75037632144606,16.232397232517613,22.527805137603018,18.133628852601213,5.474253069367108,AZE
Bahamas,Max Food Inflation Shock,3.1238738711593994,2.6728606736798666,3.266877903504395,1.2273939297778647,1.9693546314689891,2.7776486057142336,2.8842631011974262,5.536967870742937,4.089348138893212,1.4517372375591142,3.566329601292928,2.3430807318115088,0.10552508812182726,4.57049601619699,8.10294561034337,1.2826512563645753,2.544087806586881,6.267806086330818,3.0485511715508284,4.199080610350503,5.033652445422332,17.997008370139824,10.568633904924884,5.951850292678351,BHS
Bahrain,Max Food Inflation Shock,-1.2703287135142571,-0.996016132399824,-1.0383786728412225,2.247191163644491,2.9970035978052367,2.9147976128612862,4.500000582065522,10.90908993296733,13.0186809213229,6.156586747470616,5.140385941377246,8.017698210890224,5.52863440105722,6.21317294611079,8.906827140267426,6.839328738786388,4.5971232082997915,4.510009633203915,5.386673068914671,6.930693013340683,3.323262463536225,12.686567369522027,9.23728825518233,8.710504397998253,BHR
Bangladesh,Max Food Inflation Shock,2.269887534347448,4.3576327868968034,8.38321062970444,9.14384586764152,8.089221870917452,7.748184238614897,11.797001701804021,11.638506964265872,8.657069304214415,13.68910970309214,15.447808574059497,6.964068916669408,9.003447401282605,9.089494254143759,6.475524638846419,5.559298556296066,7.8667105664606,7.619312192024208,6.422475117458237,7.341382629880155,5.567091543808633,9.943040936938674,13.138745687557375,14.103246299169324,BGD
Barbados,Max Food Inflation Shock,7.169577009007644,3.002791162185847,3.8215906572456104,6.234751463820021,10.805097176688205,12.375881352617291,7.077579723596639,16.474287526579957,10.596134414123437,11.723171386240704,16.49755819125962,13.26429710617707,4.084964297576055,4.453852517377643,5.629854266298651,11.34773630374324,13.250043347640972,6.5123755215890755,12.406010967931302,12.471822647829999,7.509917409220934,21.48914572109819,27.404382029203788,8.453237799750957,BRB
Belarus,Max Food Inflation Shock,113.24657068009824,58.34948225487475,39.17285439970304,26.925360163056244,16.014119713028062,9.424875502386287,17.490001825387868,21.526131452035436,20.276784177011265,14.698093522756928,124.32063256448158,120.624716787384,17.496641854292672,22.00598191451435,19.108037393485745,11.38644228312673,10.280402010494916,5.77999937645024,7.636521958284237,6.190000476222646,12.629816554106355,19.823461562021038,11.79233280812879,7.006196094029127,BLR
Belgium,Max Food Inflation Shock,6.20455361472767,6.490674510923111,3.58120613895736,2.2648582202710488,2.7393996137677235,4.7204366786909535,5.692645935506291,7.623964588248722,3.937728848954425,3.1665544007899893,3.5975144714047502,3.842071673382752,4.992216026979546,1.6094749912146433,3.220889429133078,3.521761033233606,2.594085315127659,3.099730263328704,1.784196830705942,3.9736935948291086,1.2438953628822524,15.157015447849087,18.02396243193176,6.337328727697877,BEL
Belize,Max Food Inflation Shock,-0.007182518688253481,2.2772636415720804,3.478971016175314,3.121058824304801,5.589855424697832,5.752411167628968,6.905788905520183,18.755212060037675,14.275030777092113,-3.1532554052995487,3.6273923183817613,5.3068715420229395,2.51820706394561,3.4756910315697054,0.22872212760296495,1.493335579263455,0.14039699559944552,-0.18841369949266218,1.360421375431331,3.324494409391665,5.806375837911237,13.812138428491938,15.809814028359481,8.22981392976947,BLZ
